AR4UYK91187FB36122,51.4536,Lewisham. London. England,-0.01802,David Sylvian,280.68526,1.0,SOFWLUE12A6D4F887C,Taking The Veil (2003 Digital Remaster),1986.0
ARPYURJ1187B99E112,,Toronto Ont.,,Bloody Sunday,160.60036,1.0,SOPAYKE12A8C13FFF8,There's Nothing Relative About Family,2005.0
ARXFPEH12509411E70,,,,Hip Hop Pantsula,241.05751,1.0,SOCEKIR12AB0180C18,Ke Tswa Hole,0.0
ARYH5Y51187B9A8888,41.88415,Chicago. IL,-87.63241,Cap'n Jazz,199.99302,1.0,SOALNRV12A58A7F165,Easy Driver,1998.0
ARCGQQ11187B994F5D,,,,Sentidos Opuestos,246.36036,1.0,SOICAEX12A8C139D0B,Obsesion,0.0
ARIHE7O1187FB47DED,,Atlanta. Georgia,,The Streets,213.26322,1.0,SOBHIRQ12A6D4F859A,When You Wasn't Famous [Professor Green Version],0.0
AREY1HI1187B98B395,,,,The Gufs,232.41098,1.0,SORJEKJ12AC468D3BA,Sunday Driver  (LP Version),0.0
ARB0KFE1187FB501E5,44.08116,Rapid City. SD,-103.23089,Haley Bonar,194.2722,1.0,SOJKMPJ12AB018D99C,Devilish Man,2006.0
,,,,,,,,,
ARF5FI71187FB4B9AE,6.43918,Lagos. Nigeria,3.42348,Tony Allen,352.33914,1.0,SOLOECM12A58A7CB5A,Pariwo,0.0
AROUUTS1187FB36EF9,33.6671,Orange County. CA,-117.76505,As Hope Dies,297.74322,1.0,SOLQHFS12AB017B426,Letters Of Our Existence,0.0
,,,,,,,,,
AR33DV81187FB4139B,,Ottawa. Ontario. Canada,,Avalon,263.07873,1.0,SOIBBCE12A8C13673D,Jesus Born On This Day (Joy Album Version),0.0
AR0RCMP1187FB3F427,30.08615,Beaumont. TX,-94.10158,Billie Jo Spears,180.61016,1.0,SOJGLOH12A8C139F3C,Permanently Lonely,0.0
ARDG9Z71187B997023,51.50632,London. England,-0.12714,Public Image Ltd,209.3971,1.0,SOGDWHE12A6D4F794A,The Suit,1979.0
ARYL07I1187B9A034B,49.05067,Pontoise. France,2.10067,Anis,204.43383,1.0,SOKWXZO12AAA8C902D,O Mon Amour,2008.0
ARLIIVS1187FB5583B,39.29055,Baltimore. MD,-76.6096,Philip Glass,93.33506,1.0,SOGVTFI12A8C13F248,Left Alone...,2007.0
ARNTVM11187B98B4B4,53.2938,Dun Laoghaire. Ireland,-6.13448,The Boomtown Rats,233.56036,1.0,SOIWOLO12A6701F5DB,Hard Times,2005.0
AR0P53D1187B9A409E,,,,Kannon,164.362,1.0,SOQNVTX12AAF3B13D0,No hay miedo,2002.0
ARHKPXI1187B9B2CAF,60.17116,Helsinki. Finland,24.93258,Apocalyptica,327.57506,1.0,SOQOWLM12AB0180585,South Of Heaven & Mandatory Suicide,2005.0
ARZGTK71187B9AC7F5,,California. USA,,Eels,132.23138,1.0,SOQBRAQ12A58A7D473,My Beloved Monster,1996.0
ARXBG1X1187FB42A79,29.95369,New Orleans. LA,-90.07771,Allen Toussaint,194.32444,1.0,SOTWBLB12A58A7784E,What Is Success (Previously Unissued),0.0
ARNEFPS1187B98C1AD,,,,All-Star United,180.94975,1.0,SOWJVLL12AB0184563,Angels,1997.0
ARGBR4I1187B99D073,47.60356,Seattle. WA,-122.32944,Mudhoney,159.58159,1.0,SOCJDLS12A8AE468B4,When Tomorrow Hits (Album),0.0
ARQOFR61187FB52F2E,36.16778,Nashville. TN,-86.77836,Rhonda Vincent,183.32689,1.0,SOVTIOK12A58A7CB48,Each Season Changes You,0.0
AREZU3J1187FB50CA0,,Hahira. GA,,Lizz Wright,285.54404,1.0,SOUXHYG12A8AE46EE8,Coming Home,2008.0
,,,,,,,,,
ARBIVRF1187FB3F570,,AL,,Dale Watson and His Lonely Stars,133.95546,1.0,SOATMDI12AB0187800,Truckin' Queen,2009.0
ARSJUTZ1187B9B4DFC,,,,O Rappa,255.76444,1.0,SOCNGHR12A6D4F9468,Mitologia Gerimum,1994.0
ARLF1C31187B9AC1A6,52.94922,Nottingham. England,-1.14392,Tindersticks,339.19955,1.0,SOHCFOM12A58A7CFF4,Trouble Every Day,2001.0
ARXGBPO1187B9ACA14,53.86121,Lancashire. England,-2.56483,Andy Summers / Benjamin Verdery,208.69179,1.0,SONDRSV12A58A77C6E,Love In The Time Of,0.0
AR3RNWE1187FB51A93,,London,,Al Storm,235.83302,1.0,SOOTHVI12A8AE478E9,Never Ever (weekend),0.0
AR5O8YF1187FB3CD1A,,,,David Jordan,195.94404,1.0,SOHWATJ12A8C138A78,If I'm In Love,0.0
AR6OW3D1187FB3C93A,55.8578,Glasgow. Scotland,-4.24251,Al Stewart,265.69098,1.0,SODNJHI12A6701DBFF,Mona Lisa,0.0
ARW9DL91187B9B281A,,,,Wire Daisies,242.72934,1.0,SOOIWWW12A67AD710C,Make Everything Change,0.0
ARFZUS91187B995021,,San Diego. California,,Carnifex,181.26322,1.0,SOCUNOT12A8C136E33,Lie To My Face,2007.0
,,,,,,,,,
AR2SD4T1187B98D42A,,,,Diva Destruction,254.32771,1.0,SOBQVBT12AB018B4EB,The Broken Ones,2000.0
ARGZE0X1187FB430E5,,,,The RH Factor,343.84934,1.0,SOVUFQZ12AAF3B2E6E,Family,2006.0
ARCIGKY1187FB4FAC7,,,,Lucybell,210.59873,1.0,SOKJPAY12A8C13D42F,Ver,1996.0
ARFN5VT1187FB4524B,,,,Funkstar De Luxe,248.5024,1.0,SORJNZH12A6D4F8187,Ignition,2002.0
ARLTWXK1187FB5A3F8,32.74863,Fort Worth. TX,-97.32925,King Curtis,169.01179,1.0,SOFWEJY12A8C131DF1,Misty,0.0
ARUKN9H1187B9B71C8,,Atlanta. GA,,The Black Crowes,254.74567,1.0,SOAIEMM12AB017EC98,Locust Street (Album Version),0.0
ARNLX781187FB48955,52.47859,Birmingham UK,-1.9086,Rattlesnake Remedy,197.642,1.0,SOIZDGY12AB01865DF,Payin' My Dues,2006.0
ARW4L2K1187B9A7F7A,,,,Ali Hassan Kuban,463.82975,1.0,SOIFRXB12A6D4FC092,Om Shaar Asmar Medaffar,0.0
AR08V2C1187FB3C879,39.10295,Kansas City. MO,-94.58306,The Coctails,263.26159,1.0,SODRDSP12AB018CC93,Wicked Ways,1994.0
ARK6BYV1187B9A4487,35.14968,Memphis. TN,-90.04892,Juicy J,201.35138,1.0,SOESEFP12A8C145186,Dynamite (Street),0.0
AR1S9ZF1187FB3CBB0,34.05349,Los Angeles. CA,-118.24532,Shuggie Otis,454.79138,1.0,SOGQAFL12A8C13F5AA,Strawberry Letter 23 (One Rascal Extended Remix),0.0
ARGARNO1187FB3E255,,,,Varius Manx,198.00771,1.0,SOBWEKY12A58A7AF13,Sprawy Nie Ma,2002.0
AR08PJH1187FB3F359,38.62774,St. Louis. MO,-90.19951,Oliver Nelson,155.16689,1.0,SOKTGPP12A6D4FB0A8,Ricardo's Dilemma,1995.0
ARM6WM71187B98C071,,,,702,248.97261,1.0,SOPRLOB12A58A804BF,You Don't Know,1999.0
ARTUHE91187FB421DA,,Sydney. Australia,,Angus & Julia Stone,223.52934,1.0,SOSNGDI12A6D4FB4A1,Mango Tree,2006.0
ARF1E421187B9AF8C4,,,,El Gran Silencio,300.09424,1.0,SOBWYOK12A6D4F9314,Ayer,0.0
ARXLBLK11F50C4B881,51.50632,LONDON,-0.12714,Michael J Sheehy,412.99546,1.0,SOJHBES12A8C1348F4,Ballad Of The Pissed Apostle,0.0
AREXX3T1187B989950,38.8991,Washington,-77.029,Scott Krippayne,230.00771,1.0,SOHPFBD12A8C133971,The Main Thing (LP Version),0.0
ARF7SCB1187FB432EB,,,,Wax,283.11465,1.0,SOUMATF12AB0188326,Thank You For Being A Friend (Live Version),0.0
AR5EH4F1187B98FC65,,,,Berlin Symphony Orchestra,727.19628,1.0,SOKYMLJ12AB01832EC,Concerto No. 2 in B-Flat Major for Piano and Orchestra_ Op. 83: III. Andante,0.0
ARAXZGI1187FB3EB5F,,,,Ana Carolina,222.87628,1.0,SOAJJOW12AB0183275,Trancado,1999.0
AR6K9YV1187B9B4BF9,,SWEDEN,,Sonic Syndicate,231.00036,1.0,SOPNEJZ12A8C13D577,Fallout,2008.0
ARY7K131187FB38C1B,37.55091,FREMONT. California,-121.98217,Psyopus,292.10077,1.0,SOGXSJP12A6D4FE8BE,Kill Us,2007.0
,,,,,,,,,
ARL7J7C11C8A41747C,,,,You Me At Six,366.41914,1.0,SOARSZY12A8C140F20,Always Attract,2008.0
AR7GVOV1187B9B5FF1,42.37522,Amherst. MA,-72.51984,Sebadoh,161.41016,1.0,SOXUDKL12A81C217E3,Julienne,2007.0
ARE4SXN1187FB38701,30.2676,Austin TX,-97.74298,Gourds_ The,198.03383,1.0,SOFGOUN12AB017D50D,Tex - Mex Mile,2009.0
ARNAU6L1187B9928C5,39.95227,Philadelphia. PA,-75.16237,David Bromberg,337.47546,1.0,SOYLSXY12AB0183660,If You Don't Want Me Baby,0.0
ARR8NF31187B9931C4,,,,Righteous Pigs,269.71383,1.0,SOKURMI12A8AE46F34,I Hope You Die In A Hotel Fire,1989.0
AR6EFAY1187B9B3B68,39.76618,Indiana,-86.44105,Jah Warrior,225.35791,1.0,SOJGAFC12AB0187DA9,Blessed Dub,0.0
AR0LP1J1187FB543D9,36.71832,Málaga,-4.42016,Sr Chinarro,210.80771,1.0,SORGNMX12AB017F748,Esplendor En La Hierba,2006.0
AR79C1C1187FB4C482,-37.0907,Argentina,-63.58481,Los Rodriguez,192.88771,1.0,SOPURSI12A6D4FC2D9,Peor Es Nada,1991.0
ARIP54S1187FB53259,,,,Jaime Urrutia,278.96118,1.0,SOFQJNR12A67ADE64E,Azzurro,2005.0
ARH6W4X1187B99274F,,Oxford. UK,,Radiohead,214.7522,1.0,SOPGXXV12AB0183709,Bullet Proof ... I Wish I Was (Acoustic),1995.0
AR00Y9I1187B999412,,,,Akercocke,256.522,1.0,SOQQWVQ12A8C132635,Breaking Silence,2001.0
ARXQBVT11F4C83B62C,,,,Silvina Garre,251.81995,1.0,SOBSORI12A8C138E09,Para Hablar De Mi Amor,0.0
AR83T1H1187B99FA5F,,,,Turin Brakes,913.44934,1.0,SOENAYU12A6701CDB3,Rain City (Includes Hidden Track 'Ether Song'),2003.0
ARTUHE91187FB421DA,,Sydney. Australia,,Angus & Julia Stone,231.33995,1.0,SOWWDHU12A81C22434,A Book Like This,2007.0
ARWGB1D1187FB5BD26,,,,Eric Tingstad And Nancy Rumbel,231.18322,1.0,SOSFKPI12A8C137B7E,Eleganza,0.0
AREENKN1187B98F35D,40.71455,New York. NY,-74.00712,Plasmatics,230.66077,1.0,SOGUVEM12A58A7E90C,Sometimes I,1979.0
AR6BNBY1187B998232,43.32618,Burlington. ON,-79.79854,Finger Eleven,211.85261,1.0,SOHMXPV12A8C143893,Sad Exchange,2003.0
AROY6XW1187B991121,,Carle Place. New York,,Steve Vai,363.36281,1.0,SOWZREF12A8C13810B,Fire,2001.0
ARLR9DX1187B9B62D6,,,,Call Me Lightning,322.55955,1.0,SOONJLP12A6D22276F,Soft Skeletons,2007.0
ARTEGNK1187FB554BC,,,,Fishboy,210.78159,1.0,SORWZZC12A58A7AFBE,Cheer Up Great Pumpkin!,0.0
ARY28X71187B9A5D66,,New York,,Milton,213.49832,1.0,SOUHBZF12AB01895E4,Booker,0.0
,,,,,,,,,
ARMDFMP1187B99F87E,,,,Full Flava,230.922,1.0,SOQICNN12A8C13F044,Make You Mine (feat Donna Gardier),0.0
ARDEDPG1187B9B937B,,,,Slaughter,247.06567,1.0,SOIOOXB12A81C22E15,Tales Of The Macabre,0.0
ARIZMQX1187B993115,,,,Slumber Party,217.70404,1.0,SOZCXLJ12AB017FE57,Sooner or Later,2000.0
AROGSGT1187B9BA0BB,,New Orleans. LA,,Al Hirt,138.84036,1.0,SOAGZSY12AB01875BB,Orange Blossom Special,1997.0
,,,,,,,,,
ARJVTZF1187FB379A8,,,,Love Shop,178.83383,1.0,SOCGDKY12A8C144BDE,Krig & Ro (Krig),1994.0
,,,,,,,,,
ARUYSRB1187B993DBE,,CANADA - Ontario,,Sten,450.84689,1.0,SODRMCM12AB01852AB,City of Dust,2008.0
ARLTMFY1187FB4B0D8,27.9758,Florida,-81.54106,Trouble,326.71302,1.0,SOKSUMD12AB0186218,On Borrowed Time,1987.0
AR0BLEJ1187FB407D6,,,,DevilDriver,138.65751,1.0,SOWJOFZ12A8C13CAF4,Damning The Heavens (Album Version),2008.0
ARNQFRF1187FB3AD23,,Mass. - Boston,,Marissa Nadler,214.36036,1.0,SOGSAOF12A8AE46237,Mr John Lee (Velveteen Rose),2006.0
AR4NREB1187B9AEDAC,40.71455,New York. NY,-74.00712,Mink DeVille,173.92281,1.0,SOIEKLM12AB01896EC,Heaven Stood Still,1980.0
ARRBMZQ1187B98E98D,,,,Smile Empty Soul,237.26975,1.0,SOISXLL12AB0182D44,Refill Me,2005.0
ARCYOHQ1187B9AEACA,,,,Max Stalling,167.65342,1.0,SOWHRKI12A8C13CF2A,Girl by the Lake,0.0
ARGTWSU1187FB437B8,40.71455,New York. NY,-74.00712,The Salsoul Orchestra,285.98812,1.0,SOGRLVC12A6D4F51B2,Runaway,1977.0
AR5LZJD1187FB4C5E5,35.66693, NC,-80.46935,Britt Nicole,220.36853,1.0,SOQNPQX12A8C135E46,Set The World On Fire,2007.0
ARWKJGM1187FB4D6D7,,,,Bailter Space,196.44036,1.0,SOBDFWN12AB018552C,One More Reason,1990.0
ARVY1W51187B9AF4F7,,,,99 Posse,351.34649,1.0,SOVWWUP12AB017FDB1,Rafaniello,1992.0
ARVRPVN1187FB37C8D,,,,Masters of Reality,457.22077,1.0,SOAMQEV12AB01821E8,Kill The King,1988.0
ARX7I3T1187B991E9D,,,,Darude,401.37098,1.0,SOHPSDU12A8C141BEC,Tell me,2007.0
AR7ELF11187FB5444F,56.95468,Canada,-98.30897,FM Static,159.32036,1.0,SOZWGAM12A6D4FB5EC,Hold Me Twice (Fm Static Album Version),0.0
ARGK9MB1187FB37402,40.8448,New York. NY [Washington Heights],-73.93585,MIMS,181.28934,1.0,SOFNQWZ12A6BD53D1D,Cop It,2007.0
AR3O66A1187FB39519,40.99471,Pennsylvania,-77.60454,Sinch,300.72118,1.0,SOUBHGD12A8AE4685D,Plasma (Album Version),2002.0
AR1PT6R1187B9A6D9A,,,,Steven Seagal,231.65342,1.0,SOWODYD12A67ADF987,Talk To My Ass,2006.0
ARF3PG41187FB4B0B4,,,,Dorothy Norwood,287.03302,1.0,SOXXGFN12A8C1379A1,Near The Cross,0.0
AR7EOY81187FB437DE,48.85692,Paris - France,2.34121,Christophe Goze,229.35465,1.0,SOQRIJI12AB018B0CD,Manana,2006.0
ARDIV151187B98D906,,,,Fangoria,296.82893,1.0,SOAEOIV12A8C13DDE7,Salvame,0.0
AR1UB3I1187B9A4FDC,,Dayton. OH,,Slave,327.60118,1.0,SOFCOCX12A6D4F96E6,Son Of Slide (2006 Remastered LP Version),0.0
ARGERPR1187FB4F1BC,-45.8745,Dunedin. New Zealand,170.50385,The Chills,34.35057,1.0,SOZFGTK12AB0181579,There Is No Point In Trying,1992.0
ARVFN3H1187B9B85AA,34.05349,California - LA,-118.24532,Wckr Spgt,340.06159,1.0,SOUBRWA12A8C13AE6E,Everybody's Dead (Oh_ No),0.0
ARTLZQW1187B9AC583,,San Francisco. CA,,Testament,272.45669,1.0,SOJXLEG12AB018834A,Raging Waters  (LP Version),0.0
AR95CRV1187B9AFD6D,,,,Pedro Luis e a Parede,151.92771,1.0,SOCHVST12AB017CD1D,In The Rain,1997.0
ARUIHX41187B98BE59,,San Jose. CA,,The Doobie Brothers,154.3571,1.0,SOLZXTF12A81C1FF0E,Pursuit On 53rd Street (LP Version),1974.0
ARYJ6RP1187B9B3827,36.16778,Nashville. TN,-86.77836,Cindy Morgan,210.70322,1.0,SOAELDS12A8AE47F30,Need (LP Version),0.0
ARUSOMY1187FB4D3B4,,Pittsburgh. PA,,Anti-Flag,175.25506,1.0,SOQVVEE12AB01843C3,Tearing Everyone Down,1998.0
ARM35EE1187B9A419F,,,,Jadon Lavik,267.67628,1.0,SOWDANW12A6D4F670A,O Come_ O Come Emmanuel,0.0
AR7PPJV1187FB397CC,,,,The James Taylor Quartet,283.37587,1.0,SOKBJDL12A8C145D66,The Obsession,2003.0
ARGUSVR1187B9AD15E,35.78551,Raleigh. NC,-78.64267,Whiskeytown,184.55465,1.0,SOJGYDC12A8C13C435,My Heart Is Broken,2008.0
ARTIHCD1187FB4FC8D,18.01571,Kingston. Jamaica,-76.79731,Bunny Wailer,353.30567,1.0,SOWLGGY12A6701F6E6,Johnny Too Bad,0.0
ARD8N0G1187B9B7B8B,,,,Catfish Haven,281.80853,1.0,SOIXTCA12A8C13D890,Too Hung Over To Headbang,2008.0
ART2U2X1187FB369A5,,,,Mondo Marcio,221.6224,1.0,SOKPYSQ12A8AE48100,Che Senso Ha,2007.0
AR72HPG1187B9A1496,51.84005,HERTS.SG. Producer. song writter & rapper. UK,-0.2751,The Mission,229.98159,1.0,SOCKMDZ12A6D4F6A79,Hands Across The Ocean,1990.0
ARWPYQI1187FB4D55A,53.45644,Newton-le-Willows. Merseyside. England,-2.63265,Rick Astley,225.4624,1.0,SONLPSN12A8AE4711C,You Move Me,1987.0
ARKZOC61187B9AB978,,,,Monkey3,312.45016,1.0,SOHIAGJ12AAFF44358,One of These Days,2009.0
AREF8VK1187FB431A6,,Fort Worth (Aledo). TX,,PlayRadioPlay!,422.37342,1.0,SOQBOTK12AB018768E,The Great Baltimore Fire of 1904 (Re-Done Version),2010.0
ARDEC2A1187B9A460E,,Cleveland. OH,,Chimaira,342.36036,1.0,SOZWECJ12A6D4F5229,Left For Dead (Album Version),2005.0
ARX9YIP1187B98A656,,,,RUN-DMC,216.65914,1.0,SOUNTXT12A8C138FC2,Can I Get A Witness,1993.0
AR9H9DL1187B9B9691,,,,Peter Sellers,152.24118,1.0,SOIIVQV12AB0185A57,Thank Heaven For Little Girls (Gigi) (1999 Digital Remaster),0.0
ARTN02B1187B999D2F,60.67366,JAPAN,17.1456,Gadget,69.74649,1.0,SOMKQGN12A8C14144B,Inget Val,0.0
ARFK4281187FB5C811,,,,Vox Dei,197.04118,1.0,SOHPUUH12A8C137C12,A Nadie Le Interesa Si Quedás Atrás (Total Que...),1974.0
ARTX6NE1187B99B997,45.01737,Lanark Highlands. Ontario. Canada,-76.36432,Valley of the Giants,349.83138,1.0,SOEBGQG12A8C13220F,Claudia & Klaus,2004.0
ARTOQES122BCFC9A04,,,,Tune-Yards,299.67628,1.0,SOJVOPX12A58A78BDC,Little Tiger,2009.0
AR5URBB1187B98DEF5,,,,Pedro Guerra,178.02404,1.0,SOFJRPI12AB0184B37,Alma Mia,0.0
,,,,,,,,,
ARTICAX1187B9B8727,,,,Auto Auto,226.61179,1.0,SOMUUAQ12AB0181454,Hastwerk,2008.0
ARD6GID1187B98E61A,,,,Jim Murple Memorial,130.97751,1.0,SOTSWHR12A6D4FD251,Coco Kiss,2003.0
ARHUC691187B9AD27F,,Long Beach. California,,The Mars Volta,521.63873,1.0,SOQVXCF12AF72A419B,Take The Veil Cerpin Taxt,2003.0
ARJ2PMY1187FB5B563,,NY - Long Island,,Burning Spear,217.93914,1.0,SOOREAS12A58A7C580,Tumble Down,1991.0
ARJFNSC1187B9939BD,51.27172,Croydon. Surrey. England,-0.39535,Saint Etienne,231.07873,1.0,SOOGSIB12AB018443E,Fascination,2004.0
AR2ZNXL1187B9B87A1,,,,1 Giant Leap,423.57506,1.0,SOFRXYB12A58A7CA38,Daphne,0.0
ARNR4WR1187B990E85,37.77916,San Francisco. CA,-122.42005,The Mother Hips,181.65506,1.0,SOIUBNA12A8C13CB97,Time-Sick Son of a Grizzly Bear,2007.0
ART39ZB1187B9B1E3A,,Hillside of Vallejo. CA,,E-40_ Goldie Gold,254.01424,1.0,SOEXHJE12AB0184322,Off That Vodka (feat. Goldie Gold) (Clean Version),0.0
ARUYU531187FB46F7C,,,,Sergio Vargas,219.8722,1.0,SOMEUNQ12A81C1F8D0,Madre,1986.0
ARUKN9H1187B9B71C8,,Atlanta. GA,,The Black Crowes,339.25179,1.0,SOZFGOG12A58A7F755,Ballad In Urgency,1994.0
ARA27E21187FB3D442,,,,Hermanos Zuleta,326.60853,1.0,SOMIMPH12AB01820D6,Isabel Martinez,0.0
ARMCJVK11F4C84373E,,,,Fort Knox Five,269.92281,1.0,SOXMYNC12A58A7DA45,Insight,2008.0
ARJ59K61187FB5B43E,39.40008,Hamilton. OH,-84.56264,Afghan Whigs,184.29342,1.0,SOOVKSE12A8C13236A,White Trash Party (Album),1990.0
,,,,,,,,,
ARN7POH1187B9B301E,,Dallas. TX,,Jessica Simpson featuring Lil Bow Wow,215.66649,1.0,SOUQKXS12A8C132CAD,Irresistible,2001.0
ARTD4CT1187FB451B1,,,,Pasion Vega,188.65587,1.0,SOJDINM12A58A7D2A0,La Cancion Del Pirata,2003.0
AR62EDZ1187B9AC433,,,,Primus,210.07628,1.0,SOZPXTI12A6701FD70,Duchess And The Proverbial Mind Spread,1997.0
ARAHQDS1187FB55275,,,,Maysa,313.93914,1.0,SOFOHOB12AB0186C23,I Put A Spell On You,0.0
ARPKR191187B997EF2,,,,Charlatans,196.91057,1.0,SOTQMWO12A6D4FBAFC,Murder,0.0
ARMHMXB1187FB55E33,39.10295,Kansas City. MO,-94.58306,The Get Up Kids,360.48934,1.0,SORQNSH12AB018BD1B,How You're Bound,2010.0
ARQOATR1187B9AE959,,Los Angeles. CA,,Jane's Addiction,240.01261,1.0,SOOJLSM12AB0180267,Stop! [Demo],0.0
ARNZRG71187FB42DCD,50.07908,Prague. Czech Republic,14.43322,Ecstasy Of St. Theresa,97.85424,1.0,SOENSIR12A81C210BC,I´m The Exploding,2006.0
ARIPLUN1187B99B9F9,,London. England,,The Police,255.89506,1.0,SOROEBL12A6701E09A,Deathwish,1979.0
AR07VS41187FB37944,,,,Mungo Jerry,167.26159,1.0,SOXKLGM12A58A7D814,Alright_ Alright_ Alright,0.0
ARY9QEV1187FB3E2E6,,Lawrence. MO,,TK Webb,203.7024,1.0,SOFHZML12A6D4FAF8D,Phantom Parade,0.0
ARW2U4O1187FB4408B,,New York NY,,Andrew W.K.,240.40444,1.0,SOIGEWM12AB0184077,Long Live The Party,2003.0
ARJIE2Y1187B994AB7,,,,Line Renaud,140.30322,1.0,SOPPEEZ12A6D4F87B2,Il Y A Des Anges,1994.0
ARI9TXA1187FB4E722,,,,Som Imaginario,147.9571,1.0,SOQETWX12A6D4FA2D9,Poison (2003 Digital Remaster),0.0
ARVA31Y1187B9BA2F4,,,,Theodore Unit,178.80771,1.0,SOHZRGZ12A58A7B7F2,Pass the Mic,0.0
,,,,,,,,,
AR64XW41187B9B4BF0,51.50632,London. England,-0.12714,The Black Dog,399.0722,1.0,SOJLCOO12A8AE47675,Sharp Shooting On Saturn,1993.0
ARHYFEB1187FB3D629,,,,Acoustic Alchemy,282.14812,1.0,SOHEPAH12A58A7D0DD,Trail Blazer (Nashville Version),2000.0
AR720WN1187B99712F,,,,Waltari,321.14893,1.0,SOLCQRA12A6D4F7867,FEEL! (LIVE AT ARABIA HALL_ HELSINKI '97),1998.0
ARZ5CKV1187B9AE71A,51.50632,London. England,-0.12714,The Brand New Heavies,354.53342,1.0,SOSAQOC12A8C13B4F2,Spend Some Time (Sweeny Club Mix),2007.0
ARUBDKR1187FB3FC29,,,,Lindsay Lohan,188.9171,1.0,SOBCPBL12A8C139768,I Want You To Want Me,2005.0
AR0BK8Y1187B9AF28A,,,,Discover America,211.90485,1.0,SOHXBET12A8C1353B2,Step Into The Light (You Should Be Living Album Version),0.0
AR5G9O81187FB3D74F,,,,Happy The Man,232.33261,1.0,SOSBERP12AB018BB57,Shadowlites,2004.0
AR24DZB1187FB3C869,32.77815,Dallas. Texas,-96.7954,Erykah Badu,182.04689,1.0,SOOOJDY12A6D4F63AA,Think Twice,2003.0
ARRKUXE1187FB4171E,49.38426,CANADA - Ontario,-84.75627,Phobia,411.74159,1.0,SOSSSNR12AB01865D7,Plant Yourself,0.0
ARBV0491187FB3BFA6,,Swansea. Wales,,Adiemus,527.28118,1.0,SOPQWWS12A6D4F726E,Cantus - Song Of Invocation,0.0
ARWD3QD1187FB51DC0,,Neath. South Wales,,Katherine Jenkins [with Amaury Vassili],256.83546,1.0,SOTOPVE12AB018A5EA,Endless Love [with Amaury Vassili],2009.0
ARQDC6C1187B9B4CDF,,,,Dillinger Four,144.50893,1.0,SODNNOX12A8C13CAE2,Q. How Many Punks Does It Take To Change A Lightbulb?,2000.0
ARMMFY61187B98E4F9,41.50471,Cleveland. OH,-81.69074,James Gang,210.31138,1.0,SOTMUVJ12AB01812DF,Wildfire (LP Version),1974.0
ARYNSN31187FB4C573,39.96196,Columbus. OH,-83.00298,Bizzy Bone,238.21016,1.0,SOVDLSZ12A8C140662,A Song For You (Feat. DMX and Chris Notez),0.0
ARYNSW01187FB566EB,,,,Wayne Jarrett,490.60526,1.0,SORWSJX12A8C13A90B,Magic In The Air,1982.0
ARADKEF11E2835EC89,,,,Liah,232.98567,1.0,SOIVTWJ12A6D4F7346,Tarde Negra (Sere Nere),0.0
ARN5LYA1187FB4594A,,,,Sniff 'n' The Tears,220.89098,1.0,SOBRSQO12AB017F8E7,Driver's Seat,1978.0
ARCKHQ31187FB4A58D,40.65507,Brooklyn. NY,-73.94888,Kenny Werner,389.48526,1.0,SOYOHDL12A6D4FA412,New Amsterdam,2007.0
ARJVTRE1187B9959C0,40.71455,London. England,-74.00712,Foghat,235.75465,1.0,SOIYMOP12A6D4FB02E,Three Wheel Cadillac,1983.0
ARSOQF31187B9B1471,,London. England,,Japan,250.33098,1.0,SOWTSNK12A8AE46133,Lovers On Main Street,1978.0
ARUUMRV1187FB4D2BC,45.46894,Milan.Italy,9.18103,Benny Benassi,304.32608,1.0,SOIGOKK12A58A7A2F7,I Am Not Drunk,2008.0
ARPYJHS1187FB5BC03,,Los Angeles. CA,,Albert Hammond Jr.,209.21424,1.0,SOJQVIQ12A8C13EFBF,101,2006.0
ARN6QMG1187FB56C8D,,,,Laura Marling,221.83138,1.0,SOXPTCF12AB018513B,Alpha Shallows,2010.0
ARA8O8L1187B9AD61D,30.79062,Bogalusa. LA,-89.8643,Professor Longhair,127.37261,1.0,SONDTMH12AC468965E,No Buts - No Maybes,1993.0
AR6G6G01187B9B1637,,,,Unearth,197.25016,1.0,SOIIXNV12AB018265A,Crow Killer,2008.0
ARDMBVC1187B98ED2A,,Nashville. TN,,LITTLE TEXAS,222.9024,1.0,SOZOXLI12AB018733C,Kick A Little (Album Version),1994.0
,,,,,,,,,
AR3GZLR1187FB3D817,,,,Biffy Clyro,143.04608,1.0,SOSHEWR12A8C135E5B,Who's Got A Match?,2007.0
AR0K52Y1187B9B69A6,34.05349,Los Angeles. CA,-118.24532,The Lettermen,159.42485,1.0,SOLKWFY12AB01872E3,Put Your Head On My Shoulder,1974.0
AR5ZGC11187FB417A3,37.27188,California,-119.27023,Big Mountain,216.05832,1.0,SOAAFUV12AB018831D,Where Do The Children Play? (LP Version),0.0
ARTHHMI1187B9B85CF,,,,9 Lazy 9,168.202,1.0,SOJUGHD12AB0183D45,Spoonful of Slow,1994.0
ARM0G3N1187B9B02F0,,,,Bohren & Der Club Of Gore,392.48934,1.0,SOLUUSO12AB01829A3,Die Nahtanznummer_ Teil 2,1994.0
ARVTQ251187FB3EEE1,,,,Fragments Of Unbecoming,44.06812,1.0,SOPZHSZ12A8C1336E7,Ride For A Fall,2006.0
ARUEUVX1187FB3F937,,,,Spahn Ranch,327.44444,1.0,SOBOHMC12A8C138200,U Tell Em U,1997.0
